genome	dnaG	gyrB	rpoB	u_dnaG	u_gyrB	u_rpoB	n_dnaG	n_gyrB	n_rpoB	rho	ab	filter.min.ab	domain	phylum	class	order	family	genus	species	mgyg	num.anno	redundant	nice_name	nr	nice.species
GUT_GENOME258883	GUT_GENOME020577_00367	GUT_GENOME254013_00364	GUT_GENOME258883_02608	0.0342040335133479	0.0769746159491398	1.5079302534523	0	5	89	0.615131568762119	0.539702967638263	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		MGYG-HGUT-04188	1823	TRUE	Bacteroides sp.	FALSE	Bacteroides sp.
GUT_GENOME001016	GUT_GENOME001016_00026	GUT_GENOME001016_03156	GUT_GENOME001016_03144	0.18144725569138	0.367545358933285	1.21121963371429	0	1	15	0.750546900954499	0.586737416112985	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	MGYG-HGUT-00185	1819	TRUE	Agathobaculum butyriciproducens	FALSE	A. butyriciproducens
GUT_GENOME103724	GUT_GENOME175326_00812	GUT_GENOME103724_00675	GUT_GENOME192857_01414	0.096375123642079	0.180605967520838	0.585434001679164	6	11	27	0.64925878626173	0.287471697614027	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera massiliensis	MGYG-HGUT-01695	1817	TRUE	Megasphaera massiliensis	FALSE	M. massiliensis
GUT_GENOME000718	GUT_GENOME000718_00966	GUT_GENOME000718_01895	GUT_GENOME000718_01730	0.241881567606398	0.567931386075757	2.57892671722225	11	32	102	0.714534570330444	1.12957989030147	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Tyzzerella nexilis	MGYG-HGUT-00148	1813	TRUE	Tyzzerella nexilis	FALSE	T. nexilis
GUT_GENOME000166	GUT_GENOME000166_00126	GUT_GENOME000166_02809	GUT_GENOME000166_01698	0.506182246636795	3.29980919957795	7.21672765963956	10	191	480	0.720592810984681	3.67423970195144	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900066365	MGYG-HGUT-00041	1809	TRUE	Acetatifactor sp.	FALSE	Acetatifactor sp.
GUT_GENOME020577	GUT_GENOME020577_00367	GUT_GENOME020577_01949	GUT_GENOME020577_02542	0.0342040335133479	0.0502185491409757	0.586469299291857	0	1	42	0.647202948360836	0.223630627315394	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides togonis	MGYG-HGUT-00652	1808	TRUE	Bacteroides togonis	FALSE	B. togonis
GUT_GENOME149497	GUT_GENOME149497_01201	GUT_GENOME149497_00007	GUT_GENOME149497_00514	0.0113864495374046	0.30061903792459	0.977730616639375	0	3	15	0.689256432301864	0.429912034700457	FALSE	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	MGYG-HGUT-02563	1808	TRUE	Romboutsia timonensis	FALSE	R. timonensis
GUT_GENOME230476	GUT_GENOME230476_00315	GUT_GENOME230476_01577	GUT_GENOME195667_00740	0.386407292881495	1.14639836129583	1.72270112373665	9	46	82	0.758719923791683	1.08516892597133	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Parasutterella		MGYG-HGUT-03352	1807	TRUE	Parasutterella sp.	FALSE	Parasutterella sp.
GUT_GENOME103721	GUT_GENOME103721_01299	GUT_GENOME103721_00005	GUT_GENOME103721_02668	0.0289737595556309	0.0493341830411083	0.469950210477283	1	2	16	0.655385551210241	0.182752717691341	FALSE	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	MGYG-HGUT-01694	1805	TRUE	Enterococcus faecalis	FALSE	E. faecalis
GUT_GENOME239799	GUT_GENOME239799_00983	GUT_GENOME239799_00334	GUT_GENOME239799_00718	0.160862548472085	0.418632506665485	2.19337897490481	1	8	126	0.757990688714659	0.92429134334746	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella sp900066775	MGYG-HGUT-03702	1805	TRUE	Eisenbergiella sp.	FALSE	Eisenbergiella sp.
GUT_GENOME155703	GUT_GENOME112667_01651	GUT_GENOME000049_00544	GUT_GENOME112667_00354	0.0990919716657746	0.137589361207784	0.208214929463001	2	5	6	0.690532610154792	0.148298754112187	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum		MGYG-HGUT-02623	1803	TRUE	Anaerotignum sp.	FALSE	Anaerotignum sp.
GUT_GENOME205656	GUT_GENOME109512_02330	GUT_GENOME205656_00385	GUT_GENOME205656_02232	0.0340721416060242	0.0536437407459122	3.26858018216161	2	2	178	0.610585055445773	1.11876535483785	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A barnesiae	MGYG-HGUT-03094	1800	TRUE	Bacteroides_A barnesiae	FALSE	B. barnesiae
GUT_GENOME070341	GUT_GENOME070341_00832	GUT_GENOME070341_00477	GUT_GENOME070341_02118	0.0467312943724089	0.174766584055773	0.123615812424748	3	10	9	0.641929674630339	0.115037896950977	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000436595	MGYG-HGUT-01042	1799	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME239772	GUT_GENOME001602_00347	GUT_GENOME239772_02315	GUT_GENOME239772_01414	0.583436753763668	1.81756367032126	3.10012226497815	22	132	217	0.759887316972125	1.83370756302103	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella		MGYG-HGUT-03699	1797	TRUE	Holdemanella sp.	FALSE	Holdemanella sp.
GUT_GENOME254013	GUT_GENOME254013_01232	GUT_GENOME254013_00364	GUT_GENOME254013_01867	0.0372361385536255	0.0769746159491398	1.32135130665704	0	5	79	0.613880418185586	0.478520687053268	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides massiliensis	MGYG-HGUT-04019	1794	TRUE	Bacteroides massiliensis	FALSE	B. massiliensis
GUT_GENOME140268	GUT_GENOME140268_01303	GUT_GENOME140268_00112	GUT_GENOME082932_01091	0.0301119302572077	0.172053549712356	0.45981119454184	0	0	0	0.646258075689417	0.220658891503801	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum		MGYG-HGUT-02287	1791	TRUE	Agathobaculum sp.	FALSE	Agathobaculum sp.
GUT_GENOME001773	GUT_GENOME153760_00245	GUT_GENOME001773_01794	GUT_GENOME001773_00852	4.085149525188	5.10451628777908	24.6450138396479	116	254	369	0.663798537605436	11.2782265508717	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434515	MGYG-HGUT-00272	1784	FALSE	Prevotella sp.	TRUE	Prevotella sp.
GUT_GENOME111729	GUT_GENOME134977_01139	GUT_GENOME205964_00964	GUT_GENOME111729_01815	0.202803530516603	1.44546374057717	11.7186886297931	8	88	469	0.595124746977211	4.45565196696229	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A sp000432735	MGYG-HGUT-01835	1782	TRUE	Bacteroides_A sp.	FALSE	Bacteroides sp.
GUT_GENOME084610	GUT_GENOME084610_00602	GUT_GENOME084610_00478	GUT_GENOME084610_02274	0.00589460175115273	0.023958429475836	0.054994401077999	0	1	3	0.636053149662697	0.0282824774349959	FALSE	Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	UBA1685	UBA1685 sp002320595	MGYG-HGUT-01132	1776	TRUE	UBA1685 sp002320595 (Christensenellales order)	FALSE	UBA1685 sp.
GUT_GENOME272761	GUT_GENOME000629_00123	GUT_GENOME000629_02470	GUT_GENOME272761_00964	0.0593251084774478	0.0907153751598849	1.51024537844014	1	3	104	0.613232857094038	0.553428620692491	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter		MGYG-HGUT-04403	1767	TRUE	Agathobacter sp.	FALSE	Agathobacter sp.
GUT_GENOME096191	GUT_GENOME096191_01399	GUT_GENOME096191_01575	GUT_GENOME147612_03360	0.456913588707713	0.342600204536606	1.05727552590224	8	6	40	0.793706707489554	0.618929773048853	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	Paraprevotella xylaniphila	MGYG-HGUT-01372	1764	TRUE	Paraprevotella xylaniphila	FALSE	P. xylaniphila
GUT_GENOME283626	GUT_GENOME283626_00008	GUT_GENOME103893_00456	GUT_GENOME283626_01900	0.00428828027561736	0.205403131420873	0.598447153858952	0	0	0	0.592416383033443	0.269379521851814	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A		MGYG-HGUT-04581	1764	TRUE	Coprococcus_A sp.	FALSE	Coprococcus sp.
GUT_GENOME158752	GUT_GENOME119191_02308	GUT_GENOME158752_00254	GUT_GENOME249374_01572	0.011511904025279	0.329023670939814	2.34981738493247	0	8	184	0.504297457815689	0.896784319965854	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter		MGYG-HGUT-02704	1763	TRUE	Oscillibacter sp.	FALSE	Oscillibacter sp.
GUT_GENOME103847	GUT_GENOME103847_00479	GUT_GENOME001027_01460	GUT_GENOME001027_00876	0.388294035868516	0.413717356653582	1.67035972303821	13	12	121	0.731364125974322	0.824123705186769	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp000154245	MGYG-HGUT-01707	1762	TRUE	Coprococcus sp.	FALSE	Coprococcus sp.
GUT_GENOME000055	GUT_GENOME000055_02822	GUT_GENOME000055_00324	GUT_GENOME001379_01253	0.45941475904397	0.753394547718379	3.46083910970367	4	27	229	0.628700307678018	1.55788280548867	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	MGYG-HGUT-00018	1760	TRUE	Coprococcus eutactus	FALSE	C. eutactus
GUT_GENOME261541	GUT_GENOME261541_00194	GUT_GENOME261541_01491	GUT_GENOME026702_00474	0.165614943581161	0.230315049537165	0.998452574416985	0	1	58	0.726824462789524	0.464794189178437	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110		MGYG-HGUT-04262	1758	TRUE	CAG-110 sp. (Oscillospiraceae family)	FALSE	CAG-110 sp.
GUT_GENOME275692	GUT_GENOME153760_00245	GUT_GENOME140299_01858	GUT_GENOME239747_01478	4.085149525188	66.3116898787451	59.9001780784397	116	522	515	0.686495487669937	43.4323391607909	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella		MGYG-HGUT-04456	1757	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME095977	GUT_GENOME095977_00584	GUT_GENOME095977_00299	GUT_GENOME095977_00407	0.00355939971265362	0.0165641448428763	0.096868536451031	0	0	3	0.658829065585259	0.0389973603355203	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium spiroforme	MGYG-HGUT-01304	1757	TRUE	Erysipelatoclostridium spiroforme	FALSE	E. spiroforme
GUT_GENOME000128	GUT_GENOME000128_01149	GUT_GENOME000128_02391	GUT_GENOME000128_01695	0.0057975805917094	0.011941784219966	0.0428873719086984	0	0	1	0.653491829923351	0.0202089122401246	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-603	CAG-603 sp900066105	MGYG-HGUT-00030	1751	TRUE	CAG-603 sp900066105 (Lachnospiraceae family)	FALSE	CAG-603 sp.
GUT_GENOME148443	GUT_GENOME148443_01178	GUT_GENOME148443_01440	GUT_GENOME148443_01599	0.013475448970789	0.477440880516757	8.27931815147616	0	20	519	0.561015770963068	2.92341149365457	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp000436535	MGYG-HGUT-02552	1748	TRUE	Lachnospira sp.	FALSE	Lachnospira sp.
GUT_GENOME143505	GUT_GENOME102353_01303	GUT_GENOME143505_01132	GUT_GENOME143505_00806	13.7663788263518	31.8816774949117	124.135006833992	777	1220	1716	0.987572915258316	56.5943543850852	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_B	Bacteroides_B dorei	MGYG-HGUT-02478	1748	FALSE	Bacteroides_B dorei	TRUE	B. dorei
GUT_GENOME119191	GUT_GENOME000269_01817	GUT_GENOME158752_00254	GUT_GENOME105698_00512	0.0849591425677916	0.329023670939814	2.67395378961039	0	8	212	0.520628987632981	1.02931220103933	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp000436875	MGYG-HGUT-01983	1739	TRUE	Oscillibacter sp.	FALSE	Oscillibacter sp.
GUT_GENOME164213	GUT_GENOME034317_00723	GUT_GENOME164213_01073	GUT_GENOME225784_00758	0.380310460136076	0.466873337740431	0.575186370703161	17	25	38	0.727662962336245	0.474123389526556	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium		MGYG-HGUT-02770	1737	TRUE	Catenibacterium sp.	FALSE	Catenibacterium sp.
GUT_GENOME143157	GUT_GENOME143157_02501	GUT_GENOME143157_01812	GUT_GENOME143157_01331	0.0902718211940699	0.393560312953593	1.80404881035279	0	3	78	0.73444788650227	0.762626981500151	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	MGYG-HGUT-02445	1732	TRUE	Clostridium_Q sp.	FALSE	Clostridium sp.
GUT_GENOME023591	GUT_GENOME023591_00634	GUT_GENOME023591_02205	GUT_GENOME023591_00038	0.0039913291399712	0.00422080208920718	0.0185196119174331	0	0	0	0.667624638475943	0.00891058104887049	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590	CAG-590 sp000431135	MGYG-HGUT-00690	1732	TRUE	CAG-590 sp000431135 (Lachnospiraceae family)	FALSE	CAG-590 sp.
GUT_GENOME137657	GUT_GENOME137657_01431	GUT_GENOME137657_00740	GUT_GENOME137657_01725	0.00784234905829834	0.021220376720068	0.0273139484071535	0	0	0	0.642946888526833	0.0187922247285066	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900312975	MGYG-HGUT-02202	1731	TRUE	Dorea sp.	FALSE	Dorea sp.
GUT_GENOME000889	GUT_GENOME000889_00136	GUT_GENOME000889_02468	GUT_GENOME000889_01716	0.00354434819367328	0.132483757664391	0.18909346435528	0	4	7	0.601392504900778	0.108373856737781	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp000432355	MGYG-HGUT-00169	1731	TRUE	Eubacterium_G sp.	FALSE	Eubacterium sp.
GUT_GENOME085305	GUT_GENOME085305_00365	GUT_GENOME085305_00105	GUT_GENOME085305_02448	0.0160945540134608	0.0201997897582467	0.0744905736310949	0	0	0	0.678106157176738	0.0369283058009341	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-303	CAG-303 sp000437755	MGYG-HGUT-01141	1729	TRUE	CAG-303 sp000437755 (Lachnospiraceae family)	FALSE	CAG-303 sp.
GUT_GENOME142497	GUT_GENOME142497_00973	GUT_GENOME142497_01707	GUT_GENOME142497_02196	0.241819930183088	0.605403381694724	1.72638792809644	13	29	61	0.689338990511317	0.857870413324751	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp001275135	MGYG-HGUT-02394	1729	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME275636	GUT_GENOME275636_01542	GUT_GENOME275636_00074	GUT_GENOME275636_01964	0.0447319037178705	0.0617348375840512	0.224521297505147	0	0	14	0.662410774731048	0.110329346269023	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella		MGYG-HGUT-04454	1729	TRUE	Sutterella sp.	FALSE	Sutterella sp.
GUT_GENOME001778	GUT_GENOME001778_01666	GUT_GENOME001778_00503	GUT_GENOME001778_00423	0.0754340653510556	0.0816199949574464	3.24701925534082	0	0	179	0.645787759836775	1.13469110521644	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A coprophilus	MGYG-HGUT-00273	1728	TRUE	Bacteroides_A coprophilus	FALSE	B. coprophilus
GUT_GENOME264037	GUT_GENOME000008_01977	GUT_GENOME010023_00590	GUT_GENOME096556_01549	1.96788116965918	4.24671675327738	17.6981153237273	82	255	963	0.797644574454414	7.97090441555462	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes		MGYG-HGUT-04290	1726	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME246455	GUT_GENOME246455_01519	GUT_GENOME246455_00386	GUT_GENOME045846_01207	0.0146614930770239	0.265210451742472	1.48490729685951	0	5	88	0.583568524502309	0.588259747226335	FALSE	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		MGYG-HGUT-03868	1723	TRUE	Phascolarctobacterium sp.	FALSE	Phascolarctobacterium sp.
GUT_GENOME105828	GUT_GENOME105828_00315	GUT_GENOME105828_01339	GUT_GENOME105828_02129	0.00305666756942875	0.844404409408289	1.6328383459488	0	45	123	0.617467305832287	0.826766474308839	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus		MGYG-HGUT-01745	1720	TRUE	Coprococcus sp.	FALSE	Coprococcus sp.
GUT_GENOME257450	GUT_GENOME131908_01963	GUT_GENOME257450_01815	GUT_GENOME257450_01061	0.036850654510048	0.0421762317597853	0.192555989662696	0	0	10	0.639703772823098	0.0905276253108431	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp003149955	MGYG-HGUT-04143	1719	TRUE	Ruthenibacterium sp.	FALSE	Ruthenibacterium sp.
GUT_GENOME192714	GUT_GENOME192714_02032	GUT_GENOME140235_01785	GUT_GENOME192714_02045	0.0575605170030394	2.95393411929189	9.56327207766828	0	133	686	0.526586363026139	4.1915889046544	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea		MGYG-HGUT-02992	1718	TRUE	Dorea sp.	FALSE	Dorea sp.
GUT_GENOME249374	GUT_GENOME016248_02030	GUT_GENOME158523_01264	GUT_GENOME249374_01572	0.086688849911762	0.127681326804807	2.34981738493247	0	0	184	0.531267021943448	0.854729187216346	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter		MGYG-HGUT-03910	1715	TRUE	Oscillibacter sp.	FALSE	Oscillibacter sp.
GUT_GENOME257394	GUT_GENOME257394_01185	GUT_GENOME000659_01831	GUT_GENOME000659_01582	0.00295720341817977	0.655746095798056	2.71835093155486	0	7	171	0.558710242734047	1.12568474359037	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56		MGYG-HGUT-04140	1712	TRUE	CAG-56 sp. (Lachnospiraceae family)	FALSE	CAG-56 sp.
GUT_GENOME107124	GUT_GENOME197527_00468	GUT_GENOME197527_01182	GUT_GENOME107124_00944	0.0147630399482891	0.0240318551787186	0.0597456979445364	0	0	1	0.646671735947843	0.0328468643571814	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417		MGYG-HGUT-01760	1710	TRUE	UBA1417 sp. (Acutalibacteraceae family)	FALSE	UBA1417 sp.
GUT_GENOME127139	GUT_GENOME007990_01880	GUT_GENOME007990_00262	GUT_GENOME007990_00723	0.247400271038134	0.570983958101464	1.40592321506286	0	11	72	0.757598515160118	0.741435814734153	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170		MGYG-HGUT-02085	1706	TRUE	CAG-170 sp. (Oscillospiraceae family)	FALSE	CAG-170 sp.
GUT_GENOME096420	GUT_GENOME096084_01471	GUT_GENOME030277_00627	GUT_GENOME096031_02402	0.135387116046737	0.387419357045475	1.25023641020736	7	16	33	0.652708576298458	0.591014294433191	FALSE	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium polymorphum	MGYG-HGUT-01464	1706	TRUE	Fusobacterium polymorphum	FALSE	F. polymorphum
GUT_GENOME234570	GUT_GENOME234570_02202	GUT_GENOME237335_00696	GUT_GENOME234570_00600	0.0308832114388181	0.975894672761928	0.0104017398458211	0	44	0	0.569302030843775	0.339059874682189	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127		MGYG-HGUT-03458	1706	TRUE	CAG-127 sp. (Lachnospiraceae family)	FALSE	CAG-127 sp.
GUT_GENOME282994	GUT_GENOME282994_02266	GUT_GENOME282994_00081	GUT_GENOME282994_01127	0.0161291473332187	0.0681730699466187	0.349278411129208	0	2	21	0.65120046888651	0.144526876136348	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446		MGYG-HGUT-04557	1705	TRUE	UBA5446 sp. (Oscillospiraceae family)	FALSE	UBA5446 sp.
GUT_GENOME239280	GUT_GENOME239280_02053	GUT_GENOME239280_02341	GUT_GENOME247791_01647	0.0842815529375866	19.5529500267867	53.1687729251033	0	1299	1679	0.517207314448036	24.2686681682759	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium		MGYG-HGUT-03675	1702	TRUE	Faecalibacterium sp.	FALSE	Faecalibacterium sp.
GUT_GENOME001635	GUT_GENOME001635_00034	GUT_GENOME001635_01574	GUT_GENOME001635_02577	0.130824617790293	0.112283311993425	0.382043786593936	0	0	3	0.825355015328776	0.208383905459218	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	MGYG-HGUT-00254	1696	TRUE	Odoribacter splanchnicus	FALSE	O. splanchnicus
GUT_GENOME143602	GUT_GENOME143602_02464	GUT_GENOME143602_02271	GUT_GENOME052375_00379	0.0717748736669229	0.148313337660961	0.411900409218072	3	7	15	0.648875546555736	0.210662873515319	FALSE	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A mortiferum	MGYG-HGUT-02485	1696	TRUE	Fusobacterium_A mortiferum	FALSE	F. mortiferum
GUT_GENOME019335	GUT_GENOME019335_00547	GUT_GENOME019335_00427	GUT_GENOME239747_01478	0.579868753497205	24.8486685515478	59.9001780784397	35	445	515	0.645822412163827	28.4429051278282	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella		MGYG-HGUT-00644	1689	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME095994	GUT_GENOME000111_00255	GUT_GENOME095994_00124	GUT_GENOME238494_01653	0.0476992260237835	0.0967956486884363	0.047181730536588	1	2	1	0.671690859160258	0.0638922017496026	FALSE	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	MGYG-HGUT-01316	1689	TRUE	Mitsuokella multacida	FALSE	M. multacida
GUT_GENOME001587	GUT_GENOME001587_02461	GUT_GENOME001587_02893	GUT_GENOME001587_01869	1.37819449991265	2.89617504266859	11.2014602625722	28	119	780	0.914910785511166	5.15860993505115	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	MGYG-HGUT-00251	1688	TRUE	Fusicatenibacter saccharivorans	FALSE	F. saccharivorans
GUT_GENOME152999	GUT_GENOME152999_02185	GUT_GENOME111543_01727	GUT_GENOME096556_01549	0.259120037452118	5.83462583227387	17.6981153237273	8	330	963	0.619731553424663	7.93062039781776	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes		MGYG-HGUT-02592	1687	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME239662	GUT_GENOME239662_01220	GUT_GENOME239662_01870	GUT_GENOME239662_02044	3.96808476574446	11.374640829025	37.5887584919138	215	507	1093	0.777208605316998	17.6438280288944	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris	MGYG-HGUT-03681	1687	FALSE	Bacteroides stercoris	TRUE	B. stercoris
GUT_GENOME155959	GUT_GENOME155959_01889	GUT_GENOME155959_00261	GUT_GENOME155959_02178	0.00386843639422212	0.00595437151083014	0.013016953951503	0	0	0	0.655326555455691	0.00761325395218509	FALSE	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003149875	MGYG-HGUT-02633	1686	TRUE	TF01-11 sp003149875 (Lachnospiraceae family)	FALSE	TF01-11 sp.
